internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
56402,Pristimantis albericoi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,albericoi,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",
56524,Strabomantis cornutus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,cornutus,,,,,"(Jiménez dela Espada, 1871)",
56508,Strabomantis cheiroplethus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,cheiroplethus,,,,,"(Lynch, 1990)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56512,Pristimantis chrysops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,chrysops,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",
56502,Strabomantis cerastes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,cerastes,,,,,"(Lynch, 1975)",
56491,Pristimantis capitonis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,capitonis,,,,,"(Lynch, 1998)",This species was mistakenly reported as <em>Pristimantis cabrerai</em> by Kattan (1984).
56492,Pristimantis caprifer,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,caprifer,,,,,"(Lynch, 1977)",
56484,Pristimantis cacao,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,cacao,,,,,"(Lynch, 1992)",
56459,Pristimantis bernali,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,bernali,,,,,"(Lynch, 1986)",
56460,Pristimantis bicolor,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,bicolor,,,,,"(Rueda-Almonacid and Lynch, 1983)",
56421,Pristimantis anolirex,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,anolirex,,,,,"(Lynch, 1983)",
56422,Strabomantis anomalus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,anomalus,,,,,"(Boulenger, 1898)",This species was previously within the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
56626,Pristimantis gracilis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,gracilis,,,,,"(Lynch, 1986)",
56597,Pristimantis fallax,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,fallax,,,,,"(Lynch &amp; Rueda, 1999)",
136189,Pristimantis carlossanchezi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,carlossanchezi,,,,,"(Arroyo, 2007)",
56559,Pristimantis diaphonus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,diaphonus,,,,,"(Lynch, 1986)",
56553,Pristimantis deinops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,deinops,,,,,"(Lynch, 1996)",
56568,Niceforonia dolops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Niceforonia,dolops,,,,,"(Lynch &amp; Duellman, 1980)",
56563,Pristimantis diogenes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,diogenes,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",
56576,Pristimantis elegans,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,elegans,,,,,"(Peters, 1863)",
56571,Pristimantis duellmani,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,duellmani,,,,,"(Lynch, 1980)",
56569,Pristimantis dorsopictus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,dorsopictus,,,,,"(Rivero &amp; Serna, 1988)",
56570,Tachiramantis douglasi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Tachiramantis,douglasi,,,,,"(Lynch, 1996)","Following genetic and morphological studies, this species was moved from <em>Pristimantis</em> to the newly described <em>Tachiramantis</em> (Heinicke&#160;<em>et al.</em> 2015)."
56783,Pristimantis myops,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,myops,,,,,"(Lynch, 1998)",
56772,Pristimantis molybrignus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,molybrignus,,,,,"(Lynch, 1986)",
56785,Strabomantis necerus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,necerus,,,,,"(Lynch, 1975)",This species was previously included in the genus <em>Eleutherodactylus</em> (Crawford and Smith 2005).
54590,Rhaebo blombergi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Rhaebo,blombergi,,,,,"(Myers &amp; Funkhouser, 1951)",The records reported from Chocó Department are not reliable and require confirmation (Colombia Red List Assessment Workshop August 2016).
56718,Pristimantis lichenoides,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,lichenoides,,,,,"(Lynch and Rueda-Almonacid, 1997)",
56710,Tachiramantis lentiginosus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Tachiramantis,lentiginosus,,,,,"(Rivero, 1982)",
54531,Atelopus nahumae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Atelopus,nahumae,,,,,"Ruíz-Carranza, Ardila-Robayo &amp; Hernández-Camacho, 1994",
56680,Pristimantis jaimei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,jaimei,,,,,"(Lynch, 1992)",
56704,Pristimantis laticlavius,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,laticlavius,,,,,"(Lynch and Burrowes, 1990)","According to the original description, some records of <i>Pristimantis cruentus</i> from western Colombia and western Ecuador might actually be this species."
56692,Pristimantis kelephus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,kelephus,,,,,"(Lynch, 1998)",This taxon has previously been confused with <em>Pristimantis calcaratus</em> (Lynch 1998). It was&#160;previously assessed under the name <em>Pristimantis kelephas</em>; this was an incorrect subsequent spelling.
56885,Pristimantis ptochus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,ptochus,,,,,"(Lynch, 1998)",
56896,Pristimantis quinquagesimus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,quinquagesimus,,,,,"(Lynch &amp; Trueb, 1980)",
54947,Nymphargus armatus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,armatus,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",
54969,Nymphargus megacheirus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,megacheirus,,,,,"(Lynch &amp; Duellman, 1973)",
54992,Nymphargus siren,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Nymphargus,siren,,,,,"(Lynch &amp; Duellman, 1973)",
56904,Pristimantis renjiforum,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,renjiforum,,,,,"(Lynch, 2000)",
77345997,Bolitoglossa guaneae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,guaneae,,,,,"Acosta-Galvis &amp; Gutiérrez-Lamus, 2012",
54908,Centrolene buckleyi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,buckleyi,,,,,"(Boulenger, 1882)","This is a species complex that requires formal subdivision (Guayasamín <em>et al.</em> 2006, 2020; Amador <em>et al. </em>2018). Amador <em>et al.</em> (2018) provided molecular evidence that nominal <em>Centrolene buckleyi</em> is composed of at least three species, none of which is each other's closest relative, one in southern Ecuador, two (including <em>Centrolene buckleyi </em><em>sensu stricto</em>) in northern Ecuador, and another in central Andean Colombia, with the edges remaining unknown (Frost 2021).<br/><br/>Two specimens from Huancabamba in Piura Department in northern Peru (Duellman and Wild 1993) previously assigned to this species are actually metamorphs of another species (Amador <em>et al.</em> 2018; D. Cisneros-Heredia pers. comm. 2021). All records of this species from Venezuela formerly assigned to this taxon are now assigned to&#160;<em>Centrolene venezuelense</em>."
54911,Centrolene geckoidea,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Centrolene,geckoidea,,,,,"Jiménez de la Espada, 1872","In spite of its Amazonian type locality, this species is in fact known only from the Andes."
57011,Pristimantis torrenticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,torrenticola,,,,,"(Lynch and Rueda-Almonacid, 1998)",
57032,Pristimantis veletis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,veletis,,,,,"(Lynch and Rueda Almonacid, 1997)",
56957,Pristimantis scoloblepharus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,scoloblepharus,,,,,"(Lynch, 1991)",
56929,Pristimantis ruedai,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,ruedai,,,,,"(Ruíz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",
56936,Strabomantis ruizi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Strabomantis,ruizi,,,,,"(Lynch, 1981)",
56984,Pristimantis sulculus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,sulculus,,,,,"(Lynch and Burrowes, 1990)",
56963,Pristimantis silverstonei,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,silverstonei,,,,,"(Lynch &amp; Ruíz-Carranza, 1996)",The form is the sister species of <em>Pristimantis appendiculatus</em> according to Lynch and Ruíz-Carranza (1996).
56962,Pristimantis signifer,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,signifer,,,,,"(Ruíz-Carranza, Lynch &amp; Ardila-Robayo, 1997)",
55210,Andinobates viridis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Andinobates,viridis,,,,,"(Myers &amp; Daly, 1976)",
55262,Phyllobates bicolor,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Phyllobates,bicolor,,,,,"Duméril &amp; Bibron, 1841",
57061,Pristimantis xylochobates,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,STRABOMANTIDAE,Pristimantis,xylochobates,,,,,"(Lynch and Ruíz-Carranza, 1996)",
55076,Silverstoneia erasmios,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Silverstoneia,erasmios,,,,,"(Rivero &amp; Serna, 2000)","The validity of this species was previously in question (Lynch pers. comm; Grant and Myers 2013). However, Grant <em>et al</em>. (2017) recognize this taxon as a distinct species."
55323,Gastrotheca antomia,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,antomia,,,,,"Ruíz-Carranza, Ardila-Robayo, Lynch and Restrepo, 1997",This genus has recently been moved from the family Hylidae (Faivovich <i>et al.</i> 2005).
55322,Gastrotheca angustifrons,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,angustifrons,,,,,"(Boulenger, 1898)",This genus has recently been moved from the family Hylidae (Faivovich <em>et al.</em> 2005).
55349,Gastrotheca orophylax,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,orophylax,,,,,"Duellman and Pyles, 1980",This genus has recently been moved from the family Hylidae (Faivovich <i>et al.</i> 2005).
55339,Gastrotheca helenae,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,helenae,,,,,"Dunn, 1944",This genus has been moved from the family Hylidae (Faivovich <em>et al.</em> 2005).
55330,Gastrotheca dendronastes,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HEMIPHRACTIDAE,Gastrotheca,dendronastes,,,,,"Duellman, 1983",This genus has recently been moved from the family Hylidae (Faivovich <em>et al.</em> 2005).
55427,Hyloscirtus callipeza,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,callipeza,,,,,"(Duellman, 1989)",This species was previously within the genus <i>Hyla</i> but has recently been moved to the resurrected genus <i>Hyloscirtus</i> (Faivovich <i>et al.</i> 2005).
77347451,Bolitoglossa leandrae,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,leandrae,,,,,"Acevedo, Wake, Márquez, Silva, Franco &amp; Amézquita, 2013",
55546,Hyloscirtus lynchi,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,lynchi,,,,,"(Ruíz-Carranza and Ardila-Robayo, 1991)",This species was previously within the genus <i>Hyla</i> but has recently been moved to the resurrected genus <i>Hyloscirtus</i> (Faivovich <i>et al.</i> 2005).
55607,Hyloscirtus platydactylus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hyloscirtus,platydactylus,,,,,"(Boulenger, 1905)","This taxon, previously included in the genus <em>Hyla</em>, has been moved to the resurrected genus <em>Hyloscirtus</em> (Faivovich <em>et al</em>. 2005).&#160;In the&#160;<em style=""color: rgb(14, 16, 26); background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-top: 0pt; margin-bottom: 0pt;"">Hyloscirtus bogotensis</em>&#160;group based on its mtDNA phylogenetic relationships (Rojas-Runjaic&#160;</span><em style=""color: rgb(14, 16, 26); background-image: initial; background-position: initial; background-size: initial; background-repeat: initial; background-attachment: initial; background-origin: initial; background-clip: initial; margin-top: 0pt; margin-bottom: 0pt;"">et al.</em>&#160;2018)."
55860,Callimedusa perinesos,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,PHYLLOMEDUSIDAE,Callimedusa,perinesos,,,,,"(Duellman, 1973)","This species was first assessed under the generic name&#160;<em>Phyllomedusa</em>, but has since been transferred to the genus&#160;<em>Callimedusa&#160;</em>(Duellman&#160;<em>et al</em>. 2016)."
135855,Colostethus ucumari,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,DENDROBATIDAE,Colostethus,ucumari,,,,,"Grant, 2007",<em>Colostethus ucumari</em> can be distinguished from other <em>Colostethus</em> by means of morphological differences and colour patterns; it is also the second species of <em>Colostethus</em> known to possess skin toxins (Grant 2007).
20372,Pleurodema somuncurense,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,LEPTODACTYLIDAE,Pleurodema,somuncurense,,,,,"(Cei, 1969)",
82480930,Crossodactylus franciscanus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLODIDAE,Crossodactylus,franciscanus,,,,,"Pimenta, Caramaschi &amp; Cruz, 2015",
78903406,Crossodactylus werneri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLODIDAE,Crossodactylus,werneri,,,,,"Pimenta, Cruz &amp; Caramaschi, 2014","This is a split from the broader concept of <em>Crossodactylus dispar</em> (Pimenta <em>et al</em>. 2014). Records from Teresópolis, Rio de Janeiro are misidentifications of <em>C. aeneus</em> (Brazilian Red List Assessment Workshop 2021)."
46086107,Melanophryniscus peritus,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Melanophryniscus,peritus,,,,,"Caramaschi &amp; Cruz, 2011",
82472782,Crossodactylus boulengeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLODIDAE,Crossodactylus,boulengeri,,,,,"(De Witte, 1930)",Removed from the synonymy of&#160;<em>Crossodactylus dispar</em>&#160;by Pimenta<em> et al</em>. (2014).
77320288,Anomaloglossus tepequem,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,AROMOBATIDAE,Anomaloglossus,tepequem,,,,,"Fouquet, Souza, Nunes, Kok, Curcio, Carvalho, Grant &amp; Rodrigues, 2015",
77320561,Nyctimantis pomba,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Nyctimantis,pomba,,,,,"(Assis, Santana, Silva, Quintela &amp; Feio, 2013)",This species was provisionally allocated to <em>Aparasphenodon </em>when first described by de Assis<em> et al. </em>(2013).&#160;Blotto&#160;<em>et al.</em> (2021) redeﬁned&#160;<em>Nyctimantis</em>&#160;to include&#160;<em>Aparasphenodon</em>.
18743,Pteropus niger,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Pteropus,niger,,,,,"(Kerr, 1792)",
56408,Eleutherodactylus alticola,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,alticola,,,,,"Lynn, 1937",
56543,Eleutherodactylus cundalli,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,cundalli,,,,,"Dunn, 1926",
195014,Eleutherodactylus sommeri,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,ELEUTHERODACTYLIDAE,Eleutherodactylus,sommeri,,,,,"Schwartz, 1977","This species was split from <span style=""font-style: italic;"">Eleutherodactylus wetmorei</span> (Hedges <span style=""font-style: italic;"">et al. </span>2008)."
189814,Raorchestes resplendens,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,RHACOPHORIDAE,Raorchestes,resplendens,,,,,"Biju, Shouche, Dubois, Dutta, &amp; Bossuyt, 2010",
87633095,Thorius maxillabrochus,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Thorius,maxillabrochus,,,,,"Gehlbach, 1959","<span data-sheets-value=""{&quot;1&quot;:2,&quot;2&quot;:&quot;This is a split from the broader concept of Genus_species (Citation).&quot;}"" data-sheets-userformat=""{&quot;2&quot;:12801,&quot;3&quot;:{&quot;1&quot;:0},&quot;12&quot;:0,&quot;15&quot;:&quot;Calibri&quot;,&quot;16&quot;:11}"">This is a split from the broader concept of <em>Thorius schmidti</em> (Rovito <em>et al.</em> 2013)&#160;where it had been placed by&#160;Hanken and Wake (1998)."
87739041,Chiropterotriton cieloensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Chiropterotriton,cieloensis,,,,,"Rovito &amp; Parra-Olea, 2015",This is a split from the broader concept of&#160;<em>Chiropterotriton multidentatus&#160;</em>(Rovito and Parra-Olea 2015).
77345748,Bolitoglossa chucantiensis,ANIMALIA,CHORDATA,AMPHIBIA,CAUDATA,PLETHODONTIDAE,Bolitoglossa,chucantiensis,,,,,"Batista, Köhler, Mebert &amp; Vesely, 2014",
55453,Boana clepsydra,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,clepsydra,,,,,"(A. Lutz, 1925)",
56353,Crossodactylus grandis,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLODIDAE,Crossodactylus,grandis,,,,,"Lutz, 1951",
55452,Boana claresignata,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Boana,claresignata,,,,,"(Lutz &amp; Lutz, 1939)",
56365,Cycloramphus diringshofeni,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CYCLORAMPHIDAE,Cycloramphus,diringshofeni,,,,,"Bokermann, 1957",
